LEAID,LEA_NAME,STATE_ABBR,LOCALE,TOTAL,FREE_REDUCED_LUNCH_ELIGIBLE,ENGLISH_LEARNERS,LEA_TYPE
4834630,PERRIN-WHITT CISD,TX,43,324,160,,1
4834650,PERRYTON ISD,TX,33,1802,1099,,1
4834680,PETERSBURG ISD,TX,42,243,186,,1
4834710,PETROLIA CISD,TX,42,510,309,,1
4834770,PETTUS ISD,TX,43,377,257,,1
4834800,PEWITT CISD,TX,43,853,543,,1
4834830,PFLUGERVILLE ISD,TX,21,25477,12839,,1
4834860,PHARR-SAN JUAN-ALAMO ISD,TX,21,29613,27851,,1
4834920,PILOT POINT ISD,TX,42,1619,719,,1
4834980,PINE TREE ISD,TX,13,4439,3061,,1
4835010,PITTSBURG ISD,TX,42,2245,1697,,1
4835040,PLAINS ISD,TX,43,423,262,,1
4835070,PLAINVIEW ISD,TX,33,4077,3206,,1
4835100,PLANO ISD,TX,11,46612,16961,,1
4835130,PLEASANT GROVE ISD,TX,13,2366,989,,1
4835190,PLEASANTON ISD,TX,32,3406,2186,,1
4835250,POINT ISABEL ISD,TX,32,1786,1524,,1
4835310,PONDER ISD,TX,42,1719,727,,1
4835340,POOLVILLE ISD,TX,42,797,330,,1
4835370,PORT ARANSAS ISD,TX,31,585,177,,1
4835400,PORT ARTHUR ISD,TX,13,8041,6973,,1
4835430,PORT NECHES-GROVES ISD,TX,22,5349,2326,,1
4835490,POST ISD,TX,43,686,487,,1
4835520,POTEET ISD,TX,42,1837,1393,,1
4835550,POTH ISD,TX,42,962,309,,1
4835560,HIGHLAND PARK ISD,TX,41,749,422,,1
4835570,BUSHLAND ISD,TX,41,1434,243,,1
4835580,POTTSBORO ISD,TX,41,1453,484,,1
4835700,PRAIRIE LEA ISD,TX,42,267,166,,1
4835730,PRAIRIE VALLEY ISD,TX,43,135,69,,1
4835740,PRAIRILAND ISD,TX,42,1105,541,,1
4835760,PREMONT ISD,TX,42,794,740,,1
4835800,PRESIDIO ISD,TX,43,1085,1007,,1
4835820,PRIDDY ISD,TX,43,119,43,,1
4835850,PRINCETON ISD,TX,31,9956,6279,,1
4835890,PRINGLE-MORSE CISD,TX,43,128,75,,1
4835910,PROGRESO ISD,TX,21,1339,1332,,1
4836000,PROSPER ISD,TX,21,31651,1051,,1
4836180,QUANAH ISD,TX,43,434,328,,1
4836210,QUEEN CITY ISD,TX,41,867,559,,1
4836240,QUINLAN ISD,TX,42,2936,2135,,1
4836300,QUITMAN ISD,TX,42,1208,633,,1
4836360,RAINS ISD,TX,43,1712,1055,,1
4836390,RALLS ISD,TX,42,370,303,,1
4836420,RAMIREZ CSD,TX,43,36,31,,1
4836450,RANDOLPH FIELD ISD,TX,21,1427,108,,1
4836480,RANGER ISD,TX,43,288,213,,1
4836510,RANKIN ISD,TX,43,301,,,1
4836540,RAYMONDVILLE ISD,TX,32,1963,1702,,1
4836570,REAGAN COUNTY ISD,TX,43,855,526,,1
4836630,RED LICK ISD,TX,41,504,,,1
4836660,RED OAK ISD,TX,21,6696,4134,,1
4836750,REDWATER ISD,TX,42,1103,510,,1
4836780,REFUGIO ISD,TX,43,656,417,,1
4836930,RICARDO ISD,TX,42,659,333,,1
4836960,RICE ISD,TX,42,1105,832,,1
4836970,RICE CISD,TX,43,1306,1003,,1
4836990,RICHARDS ISD,TX,42,249,95,,1
4837020,RICHARDSON ISD,TX,11,36971,19440,,1
4837080,RICHLAND SPRINGS ISD,TX,43,120,24,,1
4837110,RIESEL ISD,TX,42,689,313,,1
4837140,RIO GRANDE CITY GRULLA ISD,TX,32,9316,8977,,1
4837150,SOUTH TEXAS ISD,TX,41,4639,2688,,1
4837170,RIO HONDO ISD,TX,41,1437,1269,,1
4837200,RIO VISTA ISD,TX,42,1032,560,,1
4837230,RISING STAR ISD,TX,43,181,112,,1
4837260,RIVER ROAD ISD,TX,41,1221,814,,1
4837320,RIVIERA ISD,TX,43,425,255,,1
4837380,ROBERT LEE ISD,TX,42,269,133,,1
4837410,ROBINSON ISD,TX,22,2378,949,,1
4837440,ROBSTOWN ISD,TX,31,2570,2281,,1
4837470,ROBY CISD,TX,43,297,110,,1
4837500,ROCHELLE ISD,TX,42,160,83,,1
4837590,ROCKDALE ISD,TX,32,1482,913,,1
4837650,ROCKWALL ISD,TX,21,19235,5130,,1
4837710,ROGERS ISD,TX,42,893,392,,1
4837740,ROMA ISD,TX,41,6019,5409,,1
4837800,ROOSEVELT ISD,TX,41,1138,868,,1
4837830,ROPES ISD,TX,42,622,192,,1
4837860,ROSCOE COLLEGIATE ISD,TX,42,12256,271,,1
4837900,ROSEBUD-LOTT ISD,TX,42,790,480,,1
4838040,ROTAN ISD,TX,43,273,159,,1
4838080,ROUND ROCK ISD,TX,12,46954,12714,,1
4838100,ROUND TOP-CARMINE ISD,TX,43,235,82,,1
4838190,ROYAL ISD,TX,41,2884,2072,,1
4838220,ROYSE CITY ISD,TX,31,10034,4348,,1
4838280,RULE ISD,TX,43,138,107,,1
4838310,RUNGE ISD,TX,43,162,127,,1
4838360,RUSK ISD,TX,43,2057,1314,,1
4838400,S AND S CISD,TX,42,944,390,,1
4838430,SABINAL ISD,TX,43,462,357,,1
4838460,SABINE ISD,TX,31,1583,777,,1
4838490,SABINE PASS ISD,TX,42,372,228,,1
4838520,SAINT JO ISD,TX,43,326,131,,1
4838580,SALADO ISD,TX,42,2429,512,,1
4838610,SALTILLO ISD,TX,43,250,142,,1
4838640,SAM RAYBURN ISD,TX,42,469,225,,1
4838700,SAN ANGELO ISD,TX,13,13004,7541,,1
4838730,SAN ANTONIO ISD,TX,11,44047,38078,,1
4838760,SAN AUGUSTINE ISD,TX,43,597,502,,1
4838790,SAN BENITO CISD,TX,22,9073,7694,,1
4838820,SAN DIEGO ISD,TX,42,1453,1268,,1
4838850,SAN ELIZARIO ISD,TX,21,2927,2658,,1
4838900,SAN FELIPE-DEL RIO CISD,TX,33,9767,7049,,1
4838910,SAN ISIDRO ISD,TX,42,153,150,,1
4838970,SAN MARCOS CISD,TX,13,8222,6336,,1
4839000,SAN PERLITA ISD,TX,42,187,158,,1
4839030,SAN SABA ISD,TX,43,738,541,,1
4839060,SAN VICENTE ISD,TX,43,9,,,1
4839120,SANDS CISD,TX,43,232,136,,1
4839150,SANFORD-FRITCH ISD,TX,42,745,397,,1
4839180,SANGER ISD,TX,31,2880,1261,,1
4839210,SANTA ANNA ISD,TX,42,259,175,,1
4839270,SANTA FE ISD,TX,22,4310,2193,,1
4839300,SANTA GERTRUDIS ISD,TX,41,826,339,,1
4839330,SANTA MARIA ISD,TX,41,512,505,,1
4839360,SANTA ROSA ISD,TX,41,874,778,,1
4839390,SANTO ISD,TX,43,582,231,,1
4839450,SAVOY ISD,TX,42,305,185,,1
4839480,SCHERTZ-CIBOLO-U CITY ISD,TX,21,14947,4786,,1
4839510,SCHLEICHER ISD,TX,43,415,256,,1
4839540,SCHULENBURG ISD,TX,43,684,495,,1
4839570,SCURRY-ROSSER ISD,TX,42,1032,466,,1
4839600,SEAGRAVES ISD,TX,43,525,421,,1
4839630,SEALY ISD,TX,32,3109,2068,,1
4839690,SEGUIN ISD,TX,31,7290,5225,,1
4839750,SEMINOLE ISD,TX,33,3089,1856,,1
4839780,SEYMOUR ISD,TX,43,594,352,,1
4839870,SHALLOWATER ISD,TX,21,1731,569,,1
4839900,SHAMROCK ISD,TX,43,343,235,,1
4839930,SHARYLAND ISD,TX,13,9844,6411,,1
4839960,SHELBYVILLE ISD,TX,42,891,484,,1
4839990,SHELDON ISD,TX,21,10946,9001,,1
4840020,SHEPHERD ISD,TX,42,1968,1501,,1
4840080,SHERMAN ISD,TX,13,7788,5640,,1
4840110,SHINER ISD,TX,42,721,193,,1
4840170,SIDNEY ISD,TX,43,106,64,,1
4840200,SIERRA BLANCA ISD,TX,43,100,72,,1
4840230,SILSBEE ISD,TX,31,2588,1707,,1
4840290,SILVERTON ISD,TX,43,204,103,,1
4840320,SIMMS ISD,TX,42,480,294,,1
4840350,SINTON ISD,TX,32,1961,1296,,1
4840380,SIVELLS BEND ISD,TX,43,62,37,,1
4840410,SKIDMORE-TYNAN ISD,TX,42,775,561,,1
4840440,SLATON ISD,TX,32,1271,895,,1
4840470,SLIDELL ISD,TX,42,497,203,,1
4840500,SLOCUM ISD,TX,42,323,151,,1
4840550,SMITHVILLE ISD,TX,42,1849,854,,1
4840590,SMYER ISD,TX,42,431,198,,1
4840620,SNOOK ISD,TX,42,609,385,,1
4840650,SNYDER ISD,TX,33,2317,1627,,1
4840680,SOUTH SAN ANTONIO ISD,TX,11,7468,6843,,1
4840710,SOCORRO ISD,TX,11,46668,33167,,1
4840740,SOMERSET ISD,TX,42,4259,3465,,1
4840770,SOMERVILLE ISD,TX,42,567,448,,1
4840800,SONORA ISD,TX,43,643,306,,1
4840890,SOUTHLAND ISD,TX,42,132,94,,1
4840920,SOUTHSIDE ISD,TX,41,6091,5298,,1
4840950,SOUTHWEST ISD,TX,41,14833,12237,,1
4841010,SPEARMAN ISD,TX,43,692,446,,1
4841070,SPLENDORA ISD,TX,41,5687,2484,,1
4841100,SPRING BRANCH ISD,TX,11,32668,18063,,1
4841190,SPRING HILL ISD,TX,13,1901,716,,1
4841220,SPRING ISD,TX,21,33590,26949,,1
4841250,SPRINGLAKE-EARTH ISD,TX,43,231,174,,1
4841280,SPRINGTOWN ISD,TX,42,4188,1978,,1
4841340,SPURGER ISD,TX,43,396,234,,1
4841350,STAFFORD MSD,TX,21,3492,2585,,1
4841400,STAMFORD ISD,TX,43,586,374,,1
4841430,STANTON ISD,TX,42,1062,532,,1
4841520,STEPHENVILLE ISD,TX,33,3578,1728,,1
4841550,STERLING CITY ISD,TX,43,355,156,,1
4841580,PLEMONS-STINNETT-PHILLIPS CISD,TX,42,565,199,,1
4841610,STOCKDALE ISD,TX,42,861,350,,1
4841670,STRATFORD ISD,TX,43,527,316,,1
4841700,STRAWN ISD,TX,43,172,117,,1
4841760,SUDAN ISD,TX,43,452,199,,1
4841790,SULPHUR BLUFF ISD,TX,43,209,116,,1
4841820,SULPHUR SPRINGS ISD,TX,33,4216,2741,,1
4841850,SUNDOWN ISD,TX,42,552,276,,1
4841880,SUNNYVALE ISD,TX,21,2306,419,,1
4841910,SUNRAY COLLEGIATE ISD,TX,43,593,294,,1
4841970,SWEENY ISD,TX,42,1919,990,,1
4842000,SWEET HOME ISD,TX,42,155,35,,1
4842030,SWEETWATER ISD,TX,32,1806,1245,,1
4842060,TAFT ISD,TX,42,812,696,,1
4842090,TAHOKA ISD,TX,42,612,397,,1
4842120,RIVERCREST ISD,TX,43,684,521,,1
4842210,TARKINGTON ISD,TX,42,1907,1060,,1
4842240,TATUM ISD,TX,42,1392,856,,1
4842280,TAYLOR ISD,TX,41,2930,2008,,1
4842300,TEAGUE ISD,TX,43,1212,673,,1
4842330,TEMPLE ISD,TX,13,8764,6258,,1
4842360,TENAHA ISD,TX,42,414,376,,1
4842390,TERLINGUA CSD,TX,43,121,89,,1
4842420,TERRELL COUNTY ISD,TX,43,114,59,,1
4842450,TERRELL ISD,TX,32,5283,4093,,1
4842480,TEXARKANA ISD,TX,13,7269,5451,,1
4842510,TEXAS CITY ISD,TX,13,7711,6099,,1
4842540,TEXHOMA ISD,TX,43,142,89,,1
4842570,TEXLINE ISD,TX,43,225,141,,1
4842630,THORNDALE ISD,TX,42,637,292,,1
4842660,THRALL ISD,TX,42,873,324,,1
4842690,THREE RIVERS ISD,TX,43,566,398,,1
4842720,THREE WAY ISD,TX,42,212,148,,1
4842780,THROCKMORTON COLLEGIATE ISD,TX,43,144,79,,1
4842810,TIDEHAVEN ISD,TX,42,1065,629,,1
4842840,TIMPSON ISD,TX,43,756,498,,1
4842870,TIOGA ISD,TX,42,664,206,,1
4842900,TOLAR ISD,TX,42,884,372,,1
4842930,TOM BEAN ISD,TX,42,741,326,,1
4842960,TOMBALL ISD,TX,21,22913,6903,,1
4842990,TORNILLO ISD,TX,42,726,670,,1
4843110,TRENT ISD,TX,42,144,102,,1
4843140,TRENTON ISD,TX,42,712,363,,1
4843170,TRINIDAD ISD,TX,42,173,140,,1
4843200,TRINITY ISD,TX,43,1179,1088,,1
4843230,TROUP ISD,TX,42,1063,572,,1
4843260,TROY ISD,TX,41,1732,852,,1
4843290,WESTWOOD ISD,TX,32,1387,1112,,1
4843320,TULIA ISD,TX,43,801,657,,1
4843350,TULOSO-MIDWAY ISD,TX,11,3671,1817,,1
4843400,TURKEY-QUITAQUE ISD,TX,43,180,76,,1
4843470,TYLER ISD,TX,12,18708,13521,,1
4843530,UNION GROVE ISD,TX,41,720,306,,1
4843560,UNION HILL ISD,TX,42,282,184,,1
4843650,UNITED ISD,TX,11,40742,30575,,1
4843680,UTOPIA ISD,TX,43,196,97,,1
4843720,UVALDE CISD,TX,33,4019,3393,,1
4843740,VALENTINE ISD,TX,43,32,19,,1
4843760,VALLEY MILLS ISD,TX,42,669,326,,1
4843800,VALLEY VIEW ISD,TX,21,3444,3199,,1
4843860,VALLEY VIEW ISD,TX,42,851,303,,1
4843890,VAN ALSTYNE ISD,TX,31,2612,526,,1
4843920,VAN ISD,TX,42,2358,1395,,1
4843950,VAN VLECK ISD,TX,41,1039,633,,1
4843980,VEGA ISD,TX,43,340,70,,1
4844010,VENUS ISD,TX,42,2283,1706,,1
4844040,VERIBEST ISD,TX,42,263,125,,1
4844110,VERNON ISD,TX,33,1729,1291,,1
4844150,VICTORIA ISD,TX,13,12919,9034,,1
4844160,VIDOR ISD,TX,22,4165,2321,,1
4844250,VYSEHRAD ISD,TX,43,74,33,,1
4844280,WACO ISD,TX,12,13376,11784,,1
4844310,WAELDER ISD,TX,43,302,272,,1
4844370,WALCOTT ISD,TX,43,146,79,,1
4844410,WALL ISD,TX,41,1313,204,,1
4844430,WALLER ISD,TX,42,9905,6084,,1
4844470,BRAZOS ISD,TX,42,866,485,,1
4844490,WALNUT BEND ISD,TX,42,73,49,,1
4844520,WALNUT SPRINGS ISD,TX,43,165,139,,1
4844580,WARREN ISD,TX,42,1181,739,,1
4844670,WASKOM ISD,TX,42,806,550,,1
4844710,WATER VALLEY ISD,TX,42,310,124,,1
4844730,WAXAHACHIE ISD,TX,21,11196,5454,,1
4844800,WEATHERFORD ISD,TX,31,8023,3666,,1
4844810,WEBB CISD,TX,43,240,218,,1
4844820,WEIMAR ISD,TX,43,732,396,,1
4844890,WELLINGTON ISD,TX,43,534,338,,1
4844910,WELLMAN-UNION CISD,TX,42,248,122,,1
4844940,WELLS ISD,TX,42,239,157,,1
4844960,WESLACO ISD,TX,21,16300,13218,,1
4845000,WEST HARDIN COUNTY CISD,TX,42,535,359,,1
4845040,WEST ISD,TX,42,1300,465,,1
4845090,WEST ORANGE-COVE CISD,TX,31,2592,2330,,1
4845120,WEST OSO ISD,TX,11,1778,1701,,1
4845150,WEST RUSK COUNTY CONSOLIDATED ISD,TX,42,1029,767,,1
4845180,WEST SABINE ISD,TX,43,638,381,,1
4845210,WESTBROOK ISD,TX,42,220,92,,1
4845240,WESTHOFF ISD,TX,43,85,50,,1
4845330,WESTPHALIA ISD,TX,42,159,31,,1
4845380,WHARTON ISD,TX,32,1767,1393,,1
4845420,WHEELER ISD,TX,43,372,228,,1
4845450,WHITE DEER ISD,TX,43,322,154,,1
4845480,WHITE OAK ISD,TX,22,1428,566,,1
4845540,WHITE SETTLEMENT ISD,TX,11,6831,4160,,1
4845570,WHITEFACE CISD,TX,43,298,161,,1
4845600,WHITEHOUSE ISD,TX,31,4676,2106,,1
4845630,WHITESBORO ISD,TX,42,1802,1126,,1
4845670,WHITEWRIGHT ISD,TX,42,801,366,,1
4845690,WHITHARRAL ISD,TX,42,229,94,,1
4845720,WHITNEY ISD,TX,42,1454,968,,1
4845780,WICHITA FALLS ISD,TX,12,12644,8478,,1
4845840,WILDORADO ISD,TX,42,215,48,,1
4845900,WILLIS ISD,TX,12,9313,5528,,1
4845950,WILLS POINT ISD,TX,42,2893,2074,,1
4845990,WILSON ISD,TX,42,133,96,,1
4846080,WINDTHORST ISD,TX,42,506,230,,1
4846170,WINK-LOVING ISD,TX,42,438,,,1
4846200,WINNSBORO ISD,TX,43,1454,910,,1
4846230,WINONA ISD,TX,42,1166,1025,,1
4846260,WINTERS ISD,TX,43,552,341,,1
4846320,WODEN ISD,TX,42,885,563,,1
4846350,WOLFE CITY ISD,TX,43,713,459,,1
4846380,WOODSBORO ISD,TX,42,400,193,,1
4846410,WOODSON ISD,TX,43,178,100,,1
4846440,WOODVILLE ISD,TX,43,1196,780,,1
4846470,WORTHAM ISD,TX,42,535,316,,1
4846500,WYLIE ISD,TX,12,5606,1228,,1
4846530,WYLIE ISD,TX,21,19401,5330,,1
4846590,YANTIS ISD,TX,43,305,198,,1
4846620,YOAKUM ISD,TX,32,1458,967,,1
4846650,YORKTOWN ISD,TX,43,574,295,,1
4846680,YSLETA ISD,TX,11,34062,26905,,1
4846710,ZAPATA COUNTY ISD,TX,33,3290,2924,,1
4846740,ZAVALLA ISD,TX,43,303,220,,1
4846770,ZEPHYR ISD,TX,42,220,116,,1
4899130,BENAVIDES ISD,TX,43,148,132,,1
4899131,ACADEMY OF VISUAL AND PERFORMING ARTS,TX,11,146,,,7
4899132,CELEBRATE DYSLEXIA SCHOOLS,TX,11,61,,,7
4899135,UP EXCELLENCE ACADEMY,TX,11,36,24,,7
4899136,TEXAS WORKS,TX,11,446,,,7
4899138,NEW HEIGHTS,TX,11,588,,,7
4900005,American Preparatory Academy,UT,21,5174,1672,,7
4900008,Pinnacle Canyon Academy,UT,33,360,264,,7
4900009,City Academy,UT,12,92,47,,7
4900011,Soldier Hollow Charter School,UT,41,328,6,,7
4900012,Utah Arts Academy,UT,12,311,82,,7
4900013,Uintah River High,UT,42,82,29,,7
4900014,John Hancock Charter School,UT,41,1043,210,,7
4900015,Thomas Edison,UT,22,1189,292,,7
4900016,Timpanogos Academy,UT,21,490,20,,7
4900017,Academy for Math Engineering & Science,UT,13,460,83,,7
4900018,Salt Lake Arts Academy,UT,12,415,64,,7
4900019,Fast Forward High,UT,13,439,150,,7
4900020,Utah County Academy of Science,UT,13,510,100,,7
4900021,Odyssey Charter School,UT,21,420,75,,7
4900022,Lincoln Academy,UT,21,911,147,,7
4900023,Beehive Science & Technology Academy,UT,21,859,186,,7
4900024,Wasatch Peak Academy,UT,21,519,99,,7
4900025,North Star Academy,UT,21,522,35,,7
4900030,Alpine District,UT,21,86645,16908,,1
4900032,Reagan Academy,UT,21,683,158,,7
4900033,American Leadership Academy,UT,21,1597,584,,7
4900034,Navigator Pointe Academy,UT,21,375,4,,7
4900035,Moab Charter School,UT,33,70,27,,7
4900036,East Hollywood High,UT,21,318,185,,7
4900037,Success Academy,UT,12,534,65,,7
4900038,Renaissance Academy,UT,13,742,79,,7
4900039,InTech Collegiate Academy,UT,13,196,58,,7
4900040,Channing Hall,UT,21,604,106,,7
4900041,Entheos Academy,UT,21,1054,528,,7
4900042,Spectrum Academy,UT,21,1525,418,,7
4900043,Lakeview Academy,UT,21,1061,132,,7
4900044,Syracuse Arts Academy,UT,21,1718,292,,7
4900045,Legacy Preparatory Academy,UT,21,1016,177,,7
4900046,George Washington Academy,UT,41,1013,192,,7
4900048,Noah Webster Academy,UT,13,520,196,,7
4900049,Monticello Academy,UT,21,1131,533,,7
4900051,Mountainville Academy,UT,21,716,24,,7
4900052,Paradigm High School,UT,21,361,77,,7
4900056,Karl G. Maeser Preparatory Academy,UT,21,656,50,,7
4900058,Ogden Preparatory Academy,UT,13,1014,650,,7
4900060,Beaver District,UT,43,1471,667,,1
4900061,Walden School of Liberal Arts,UT,12,386,140,,7
4900062,Freedom Preparatory Academy,UT,12,2165,732,,7
4900063,No. UT. Acad. for Math Engineering & Science,UT,21,1126,61,,7
4900064,Ranches Academy,UT,21,360,53,,7
4900065,Davinci Academy,UT,13,1271,325,,7
4900066,Summit Academy,UT,21,2567,523,,7
4900067,Itineris Early College High,UT,21,366,96,,7
4900068,North Davis Preparatory Academy,UT,21,966,269,,7
4900069,Utah Schools for the Deaf and the Blind,UT,21,321,77,,5
4900070,Edith Bowen Laboratory School,UT,13,359,71,,7
4900071,Canyon Rim Academy,UT,21,524,32,,7
4900072,Guadalupe School,UT,12,390,349,,7
4900073,Dual Immersion Academy,UT,12,433,270,,7
4900074,C.S. Lewis Academy,UT,31,224,120,,7
4900090,Box Elder District,UT,31,12554,3978,,1
4900118,Open Classroom,UT,12,307,108,,7
4900120,Cache District,UT,22,20286,5476,,1
4900122,Gateway Preparatory Academy,UT,41,732,392,,7
4900123,Salt Lake Center for Science Education,UT,12,368,161,,7
4900124,Providence Hall,UT,21,2044,392,,7
4900125,Rockwell Charter High School,UT,21,315,61,,7
4900130,Utah Virtual Academy,UT,13,1890,772,,7
4900131,Merit College Preparatory Academy,UT,21,456,146,,7
4900132,Quest Academy,UT,21,1009,226,,7
4900133,Venture Academy,UT,21,802,150,,7
4900136,Excelsior Academy,UT,41,1406,252,,7
4900137,Hawthorn Academy,UT,21,1364,355,,7
4900138,Mountain Heights Academy,UT,21,864,140,,7
4900139,Jefferson Academy,UT,21,502,66,,7
4900140,Early Light Academy at Daybreak,UT,21,1022,150,,7
4900141,Vista School,UT,22,1114,404,,7
4900142,Canyons District,UT,21,32688,8075,,1
4900143,Canyon Grove Academy,UT,21,1052,69,,7
4900144,Maria Montessori Academy,UT,21,402,34,,7
4900145,Weilenmann School of Discovery,UT,41,422,6,,7
4900146,Bear River Charter School,UT,13,162,43,,7
4900147,Good Foundations Academy,UT,21,441,149,,7
4900150,Carbon District,UT,33,3334,1560,,1
4900151,Utah Connections Academy,UT,12,1052,325,,7
4900155,Endeavor Hall,UT,21,257,79,,7
4900156,Highmark Charter School,UT,21,668,4,,7
4900157,Promontory School of Expeditionary Learning,UT,31,443,184,,7
4900158,Valley Academy,UT,31,642,273,,7
4900159,Pacific Heritage Academy,UT,12,327,137,,7
4900160,Voyage Academy,UT,21,528,109,,7
4900161,Esperanza School,UT,21,575,308,,7
4900162,Leadership Learning Academy,UT,21,907,297,,7
4900165,Mana Academy Charter School,UT,21,301,298,,7
4900166,Utah International Charter School,UT,21,244,236,,7
4900168,Winter Sports School,UT,32,105,,,7
4900169,Mountain View Montessori,UT,22,210,99,,7
4900170,Scholar Academy,UT,32,690,204,,7
4900171,Utah Career Path High School,UT,21,148,10,,7
4900174,Ascent Academies of Utah,UT,21,2854,764,,7
4900175,Mountain West Montessori Academy,UT,21,450,75,,7
4900176,Utah Military Academy,UT,21,952,255,,7
4900177,Greenwood Charter School,UT,21,354,191,,7
4900178,Roots Charter High School,UT,21,218,129,,7
4900179,Terra Academy,UT,33,595,115,,7
4900180,Daggett District,UT,43,200,38,,1
4900181,Athenian eAcademy,UT,21,557,161,,7
4900182,Lumen Scholar Institute,UT,13,454,80,,7
4900183,Vanguard Academy,UT,21,623,428,,7
4900184,Wallace Stegner Academy,UT,21,2162,1271,,7
4900185,Wasatch Waldorf Charter School,UT,21,625,115,,7
4900186,American Academy of Innovation,UT,41,373,86,,7
4900187,Franklin Discovery Academy,UT,21,710,155,,7
4900188,St. George Academy,UT,41,229,47,,7
4900189,Athlos Academy of Utah,UT,21,458,189,,7
4900192,Treeside Charter School,UT,12,434,100,,7
4900193,The Center for Creativity Innovation and Discovery,UT,22,332,109,,7
4900194,Ignite Entrepreneurship Academy,UT,13,489,6,,7
4900195,Bonneville Academy,UT,32,337,81,,7
4900196,Leadership Academy of Utah,UT,21,497,77,,7
4900197,Salt Lake Academy High School,UT,21,403,22,,7
4900198,Advantage Arts Academy,UT,41,354,88,,7
4900202,Bridge Elementary School,UT,21,558,196,,7
4900203,Mountain Sunrise Academy,UT,41,493,43,,7
4900210,Davis District,UT,21,71428,13444,,1
4900240,Duchesne District,UT,43,5309,1895,,1
4900270,Emery District,UT,43,2091,981,,1
4900300,Garfield District,UT,43,1628,367,,1
4900330,Grand District,UT,33,1436,593,,1
4900360,Granite District,UT,21,59106,23697,,1
4900390,Iron District,UT,33,14125,4055,,1
4900420,Jordan District,UT,21,58788,14190,,1
4900450,Juab District,UT,32,2758,650,,1
4900480,Kane District,UT,43,1484,509,,1
4900510,Logan City District,UT,13,5328,2511,,1
4900540,Millard District,UT,43,3198,1349,,1
4900570,Morgan District,UT,42,3185,247,,1
4900600,Murray District,UT,13,5678,2133,,1
4900630,Nebo District,UT,21,43696,9658,,1
4900660,North Sanpete District,UT,43,2706,1479,,1
4900690,North Summit District,UT,42,1073,219,,1
4900720,Ogden City District,UT,13,10244,5537,,1
4900750,Park City District,UT,32,4269,768,,1
4900780,Piute District,UT,43,453,149,,1
4900810,Provo District,UT,12,13897,5166,,1
4900840,Rich District,UT,43,507,184,,1
4900870,Salt Lake District,UT,12,19049,10555,,1
4900900,San Juan District,UT,43,2897,2079,,1
4900930,Sevier District,UT,33,4658,2164,,1
4900960,South Sanpete District,UT,43,3305,1569,,1
4900990,South Summit District,UT,42,1616,255,,1
4901020,Tintic District,UT,42,276,102,,1
4901050,Tooele District,UT,32,16088,3920,,1
4901080,Uintah District,UT,33,6687,2520,,1
4901110,Wasatch District,UT,32,8780,1847,,1
4901140,Washington District,UT,12,36961,10668,,1
4901170,Wayne District,UT,43,468,236,,1
4901200,Weber District,UT,21,32054,9570,,1
4901201,Elevated Charter School,UT,13,228,,,7
4901202,American Principles Academy,UT,33,204,63,,7
5000007,Barre Supervisory District,VT,32,,,,3
5000011,Buels Gore School District,VT,41,0,,,2
5000012,Ferdinand School District,VT,43,0,,,2
5000013,Glastenbury School District,VT,41,0,,,2
5000014,Somerset School District,VT,42,0,,,2
5000015,Averill School District,VT,43,0,,,2
5000016,Averys Gore School District,VT,43,0,,,2
5000017,Lewis School District,VT,43,0,,,2
5000018,Warners Grant School District,VT,43,0,,,2
5000019,Warrens Grant School District,VT,43,0,,,2
5000021,Patricia Hannaford Career Center,VT,32,0,,,9
5000022,Southwest Tech,VT,32,0,,,9
5000024,Rivendell Interstate School District,VT,43,399,210,,2
5000028,Department of Corrections,VT,42,24,,,5
5000371,River Valley Technical Center,VT,33,0,,,9
5000372,University of Vermont,VT,41,,,,4
5000384,Rivendell Interstate Supervisory District,VT,43,,,,3
5000385,Two Rivers Supervisory Union,VT,42,,,,3
5000390,Barstow Unified Union School District #49,VT,42,168,41,,2
5000392,Otter Valley Unified Union School District #53,VT,42,1158,520,,2
5000393,Mill River Unified Union School District #52,VT,41,782,388,,2
5000394,Essex-Westford Supervisory District,VT,22,,,,3
5000395,Essex Westford Educational Community Unified Union SD #51,VT,22,3656,1002,,2
5000396,Champlain Valley Unified Union School District #56,VT,42,4044,855,,2
5000397,Lamoille North Modified Union School District #058B,VT,42,750,401,,2
5000398,Addison Northwest Unified Union School District #54,VT,42,910,357,,2
5000399,Maple Run Unified Union School District #57,VT,32,2611,1286,,2
5000400,Orange Southwest Unified Union School District #59,VT,43,811,372,,2
5000401,Lamoille North Modified Union School District #058A,VT,42,606,382,,2
5000402,Addison Central Unified Union School District #55,VT,32,1747,657,,2
5000403,Harwood Unified Union School District #60,VT,42,1792,514,,2
5000404,Central Vermont Supervisory Union,VT,41,,,,3
5000405,Greater Rutland County Supervisory Union,VT,32,,,,3
5000406,Montpelier Roxbury Supervisory District,VT,32,,,,3
5000407,Kingdom East Supervisory District,VT,42,,,,3
5000408,Paine Mountain Union School District #68,VT,42,1032,523,,2
5000409,Wells Spring Unified Union School District #69,VT,42,197,83,,2
5000410,Montpelier Roxbury Unified Union School District #71,VT,32,1190,367,,2
5000411,Quarry Valley Unified Union School District #70,VT,42,1054,584,,2
5000412,Caledonia Cooperative Unified School District #78,VT,42,545,206,,2
5000414,Granville Hancock Unified School District,VT,43,6,,,2
